Dataset,Model,Epoch,Train Accuracy,Val Accuracy,Train Loss,Val Loss,Layer,Activation Ratio,Neuron Count,Active Count
MNIST,784=>64=>32=>10,7,0.9799,0.9719,0.06515609226730674,0.09681273555452787,2,0.791,32,25.31
MNIST,784=>64=>32=>10,7,0.9799,0.9719,0.06515609226730674,0.09681273555452787,3,0.2149,10,2.15
MNIST,784=>64=>32=>10,8,0.9828666666666667,0.9715,0.05684705409206458,0.0997790428059054,1,0.5786,64,37.03
MNIST,784=>64=>32=>10,8,0.9828666666666667,0.9715,0.05684705409206458,0.0997790428059054,2,0.7852,32,25.13
MNIST,784=>64=>32=>10,8,0.9828666666666667,0.9715,0.05684705409206458,0.0997790428059054,3,0.209,10,2.09
MNIST,784=>64=>32=>10,9,0.9848833333333333,0.9719,0.04893514509824142,0.09363049702258383,1,0.5719,64,36.6
MNIST,784=>64=>32=>10,9,0.9848833333333333,0.9719,0.04893514509824142,0.09363049702258383,2,0.7804,32,24.97
MNIST,784=>64=>32=>10,9,0.9848833333333333,0.9719,0.04893514509824142,0.09363049702258383,3,0.2068,10,2.07
MNIST,784=>64=>32=>10,10,0.9861833333333333,0.9756,0.043469735565332214,0.08517103693981887,1,0.5634,64,36.06
MNIST,784=>64=>32=>10,10,0.9861833333333333,0.9756,0.043469735565332214,0.08517103693981887,2,0.7697,32,24.63
MNIST,784=>64=>32=>10,10,0.9861833333333333,0.9756,0.043469735565332214,0.08517103693981887,3,0.2063,10,2.06
MNIST,784=>64=>32=>10,11,0.9884166666666667,0.9732,0.037729619578001646,0.09554063247201243,1,0.557,64,35.65
MNIST,784=>64=>32=>10,11,0.9884166666666667,0.9732,0.037729619578001646,0.09554063247201243,2,0.7663,32,24.52
MNIST,784=>64=>32=>10,11,0.9884166666666667,0.9732,0.037729619578001646,0.09554063247201243,3,0.2015,10,2.02
MNIST,784=>64=>32=>10,12,0.9893166666666666,0.9737,0.03323881371991276,0.09457535193197743,1,0.5527,64,35.38
MNIST,784=>64=>32=>10,12,0.9893166666666666,0.9737,0.03323881371991276,0.09457535193197743,2,0.7639,32,24.45
MNIST,784=>64=>32=>10,12,0.9893166666666666,0.9737,0.03323881371991276,0.09457535193197743,3,0.1991,10,1.99
MNIST,784=>64=>32=>10,13,0.9905333333333334,0.9743,0.02937515490584255,0.09924184047933267,1,0.5519,64,35.32
MNIST,784=>64=>32=>10,13,0.9905333333333334,0.9743,0.02937515490584255,0.09924184047933267,2,0.7601,32,24.32
MNIST,784=>64=>32=>10,13,0.9905333333333334,0.9743,0.02937515490584255,0.09924184047933267,3,0.1952,10,1.95
MNIST,784=>64=>32=>10,14,0.9916666666666667,0.97,0.025816497101759,0.10868256492229737,1,0.5453,64,34.9
MNIST,784=>64=>32=>10,14,0.9916666666666667,0.97,0.025816497101759,0.10868256492229737,2,0.7544,32,24.14
MNIST,784=>64=>32=>10,14,0.9916666666666667,0.97,0.025816497101759,0.10868256492229737,3,0.1963,10,1.96
MNIST,784=>64=>32=>10,15,0.99265,0.9736,0.02306802557381828,0.10288049008714395,1,0.5441,64,34.82
MNIST,784=>64=>32=>10,15,0.99265,0.9736,0.02306802557381828,0.10288049008714395,2,0.756,32,24.19
MNIST,784=>64=>32=>10,15,0.99265,0.9736,0.02306802557381828,0.10288049008714395,3,0.1928,10,1.93
MNIST,784=>64=>32=>10,16,0.9934666666666667,0.9738,0.020448097621426055,0.1113843873858476,1,0.5376,64,34.41
MNIST,784=>64=>32=>10,16,0.9934666666666667,0.9738,0.020448097621426055,0.1113843873858476,2,0.7536,32,24.12
MNIST,784=>64=>32=>10,16,0.9934666666666667,0.9738,0.020448097621426055,0.1113843873858476,3,0.1905,10,1.91
MNIST,784=>64=>32=>10,17,0.99405,0.9716,0.018159246515510093,0.11827427845001827,1,0.5394,64,34.52
MNIST,784=>64=>32=>10,17,0.99405,0.9716,0.018159246515510093,0.11827427845001827,2,0.7585,32,24.27
MNIST,784=>64=>32=>10,17,0.99405,0.9716,0.018159246515510093,0.11827427845001827,3,0.1862,10,1.86
MNIST,784=>64=>32=>10,18,0.9947833333333334,0.9711,0.016343426366926414,0.12123248831667413,1,0.5328,64,34.1
MNIST,784=>64=>32=>10,18,0.9947833333333334,0.9711,0.016343426366926414,0.12123248831667413,2,0.7526,32,24.08
MNIST,784=>64=>32=>10,18,0.9947833333333334,0.9711,0.016343426366926414,0.12123248831667413,3,0.1861,10,1.86
MNIST,784=>64=>32=>10,19,0.9952333333333333,0.972,0.014997834827180511,0.11922602687327584,1,0.5234,64,33.5
MNIST,784=>64=>32=>10,19,0.9952333333333333,0.972,0.014997834827180511,0.11922602687327584,2,0.7493,32,23.98
MNIST,784=>64=>32=>10,19,0.9952333333333333,0.972,0.014997834827180511,0.11922602687327584,3,0.1862,10,1.86
MNIST,784=>64=>32=>10,20,0.9960833333333333,0.9737,0.013457055794140475,0.12308683557041662,1,0.5252,64,33.62
MNIST,784=>64=>32=>10,20,0.9960833333333333,0.9737,0.013457055794140475,0.12308683557041662,2,0.7474,32,23.92
MNIST,784=>64=>32=>10,20,0.9960833333333333,0.9737,0.013457055794140475,0.12308683557041662,3,0.1826,10,1.83
